Status,Progress,Duration (in seconds),Finished,RecordedDate,VIDCODE,ID,describe,ONEW_1,ONEW_2,ONEW_3,ONEW_4,ONEW_5,ONEW_6,ONEW_7,ONEW_8,ONEW_9,ONEW_10,ONEW_11,ONEW_12,ONEW_13,ONEW_14,AWEsSml_1,AWEsSml_2,AWEsSml_3,AWEsSml_4,AWEsSml_5,AWEsSml_AVG,AWEstime_1,AWEstime_2,AWEstime_3,AWEstime_4,AWEstime_5,AWEstime_AVG,AWEsCNCT_1,AWEsCNCT_2,AWEsCNCT_3,AWEsCNCT_4,AWEsCNCT_5,AWEsCNCT_AVG,AWEsVast_1,AWEsVast_2,AWEsVast_3,AWEsVast_4,AWEsVast_5,AWEsVast_AVG,AWEsPHYS_1,AWEsPHYS_2,AWEsPHYS_3,AWEsPHYS_4,AWEsPHYS_5,AWEsPHYS_AVG,AWEsNFA_1,AWEsNFA_2,AWEsNFA_3,AWEsNFA_4,AWEsNFA_5,AWEsNFA_AVG,AWE_AVG,SRISmodE_1,RCSRISmodE_1,SRISmodE_2,RCSRISmodE_2,SRISmodE_3,SRISmodE_4,RCSRISmodE_4,SRISmodE_5,SRISmodE_6,SRISmodE_AVG,SRISmodI_1,SRISmodI_2,RCSRISmodI_2,SRISmodI_3,SRISmodI_4,RCSRISmodI_4,SRISmodI_5,RCSRISmodI_5,SRISmodI_6,RCSRISmodI_6,SRISmodI_7,RCSRISmodI_7,SRISmodI_8,SRISmodI_AVG,INTRSPC_1,INTRSPC_2,INTRSPC_3,INTRSPC_4,INTRSPC_5,INTRSPC_6,INTRSPC_AVG,VIDA_1,VIDA_2,VIDA_3,VIDA_4,VIDA_5,VIDA_6,VIDA_AVG,DISTRAC1_1,DPES_1,DPES_2,DPES_3,DPES_4,DPES_5,DPES_6,DPES_AVG,CRTYR,CRTSEM,AGEyr,brthyrentr,AGEmon,SCHLYR,SCHLYR_5_TEXT,SEX,Ethncty,Ethncty_3_TEXT,RACE,RACE_8_TEXT,MARRY,PREVPAR,SEENIT,ProSoc
0,100,1349,1,11/14/2019 12:06,4,11148451,"I felt like the video was funny, but I also felt some annoyance and sort of disgusted at some parts of it. I thought it was entertaining though and I felt happy. ",1,6,5,7,1,5,1,1,1,2,5,1,1,5,3,3,3,3,2,2.8,6,5,6,6,6,5.8,5,7,6,7,6,6.2,2,2,2,2,2,2,1,1,5,1,5,2.6,6,3,7,3,3,4.4,3.97,1,7,1,7,1,5,3,6,7,5.17,7,3,5,5,5,3,1,7,1,7,1,7,7,6,1,6,1,1,1,1,1.83,3,2,1,5,7,7,4.17,2,7,7,7,7,5,5,6.33,4,1,9,.,8,3,.,2,2,.,1,.,3,1,I saw this video a couple of years ago from my dad. I remember thinking that it was funny but I had forgotten some of the parts of the video. ,2
0,100,1868,1,11/14/2019 12:06,4,11147090,I thought is was super weird but creative that they made it look like the animals were like humans.,2,4,3,2,1,4,4,5,1,1,5,1,1,1,1,1,1,1,1,1,2,4,5,5,5,4.2,1,1,1,1,1,1,1,1,1,1,4,1.6,1,1,1,1,1,1,1,2,1,1,1,1.2,1.67,1,7,3,5,4,7,1,4,4,4.17,4,5,3,6,4,4,1,7,2,6,4,4,6,5,1,1,1,1,1,1,1,1,1,2,1,5,5,2.5,1,6,6,6,7,7,5,6.17,4,1,5,.,2,1,.,2,2,.,1,.,3,2,.,2
0,100,1911,1,11/14/2019 12:06,4,11144982,As I was watching this video I thought it was a funny video. There were some parts that were funnier than others but overall it was a pleasing expperience,3,5,4,6,1,5,4,2,2,2,5,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.2,1,1,2,2,1,1.4,3,1,2,1,3,2,1,1,1,2,1,1.2,1.3,5,3,7,1,6,7,1,7,6,4,6,4,4,4,3,5,3,5,5,3,3,5,6,4.75,1,1,2,1,1,1,1.17,2,1,5,3,5,5,3.5,2,5,6,7,6,7,5,6,4,1,9,.,9,2,.,2,2,.,1,.,3,2,.,2
0,100,1358,1,11/14/2019 12:07,1,11145979,"Upon viewing the presentation, I was almost immediately struct with an emotion of Awe, and Wonder. I was amazed on how beautiful the creations of this world and everything are. The beauty of it all almost left me without words. ",7,7,7,7,1,7,6,5,1,1,4,7,7,7,2,5,3,5,6,4.2,5,3,5,5,7,5,7,6,6,7,6,6.4,7,7,7,7,7,7,7,6,3,5,7,5.6,3,5,1,1,7,3.4,5.27,2,6,2,6,7,3,5,6,7,6.17,7,2,6,5,4,4,2,6,1,7,1,7,7,6.13,3,5,7,7,5,6,5.5,6,7,1,1,1,7,3.83,1,7,7,7,7,7,7,7,4,1,9,.,1,1,.,1,1,.,8,Hispanic,1,2,.,2
0,100,1981,1,11/14/2019 12:07,4,11141540,"At first, I felt confused. I couldn't quite understand what was happening. Then I began to feel pleasure because what I was watching was funny. Some of the parts of the movie seemed pointless which was slightly irritating. By the end, I felt impatient for it to be over.",1,4,4,5,1,4,2,1,1,2,5,1,3,4,2,2,2,2,2,2,5,6,6,5,6,5.6,5,4,4,2,1,3.2,1,1,1,2,1,1.2,1,1,1,1,2,1.2,2,1,1,2,3,1.8,2.5,1,7,1,7,6,2,6,6,6,6.33,6,5,3,3,6,2,5,3,7,1,6,2,3,2.88,1,3,1,1,1,1,1.33,1,1,3,5,5,5,3.33,2,5,5,3,6,5,5,4.83,4,1,8,.,12,3,.,2,2,.,1,.,3,1,I watched it a few years ago (probably 2017) because a peer showed it to me.,2
0,100,2006,1,11/14/2019 12:07,4,11145312,At first I though it was really funny with the Alan and the singing in the rain and then it got a bit dull further on. It was still funny in parts like the little rodent beat boxing. That was funny.,6,7,4,6,1,7,4,2,2,1,7,4,5,5,2,2,2,2,2,2,5,3,3,3,2,3.2,3,5,4,5,4,4.2,5,5,5,4,4,4.6,6,2,5,1,5,3.8,5,2,2,2,2,2.6,3.4,5,3,6,2,4,6,2,5,4,3.33,5,4,4,3,4,4,2,6,5,3,5,3,2,3.75,1,1,5,2,1,1,1.83,1,2,2,1,7,6,3.17,1,5,6,4,6,3,6,5,4,1,5,.,1,1,.,2,2,.,1,.,3,2,.,2
0,100,1974,1,11/14/2019 12:07,4,11149969,"I had seen some of the clips before, so part of me was just surprised to see them again. I was also just happy to be seeing something funny, so a mix of joy and contentment in just knowing that I had already seen some of the videos and now I was going to see them again. You also mentioned the pizza in the beginning and I was quite hungry already so then that also became something I was focusing on. ",4,5,6,6,1,5,4,1,1,1,5,4,4,5,1,1,1,1,1,1,5,4,5,5,6,5,3,2,2,3,3,2.6,1,1,1,1,1,1,4,4,4,4,5,4.2,2,1,1,1,1,1.2,2.5,5,3,6,2,4,7,1,3,2,2.5,1,1,7,1,2,6,2,6,4,4,1,7,1,4.13,1,1,2,1,1,1,1.17,1,1,1,1,6,6,2.67,1,5,5,5,6,7,6,5.67,4,1,6,.,7,1,.,2,2,.,1,.,3,2,.,2
0,100,1415,1,11/14/2019 12:07,1,11145842,To be honest I was a little overwhelmed that the earth has so many things that are on it. we have been given a great opportunity and life to enjoy the little things but we get caught up in the bigger things and lose track of what we have been given. it was a little inspiring.,6,4,6,6,1,6,4,5,4,1,4,5,5,4,4,3,3,3,4,3.4,3,3,3,3,6,3.6,3,3,3,3,3,3,4,4,3,2,1,2.8,1,5,1,5,1,2.6,2,6,2,2,2,2.8,3.03,5,3,5,3,6,5,3,5,4,4,3,3,5,3,4,4,2,6,1,7,1,7,6,5.13,2,4,5,2,1,3,2.83,5,3,6,3,3,6,4.33,1,2,2,2,2,5,2,2.5,4,1,12,.,9,3,.,1,2,.,1,.,2,2,.,2
0,100,1508,1,11/14/2019 12:07,1,11146883,I felt a sense of appreciation for our planet and seeing how beautiful our earth is. ,6,5,5,5,6,5,5,2,2,5,5,6,6,6,6,6,6,7,7,6.4,5,5,5,5,6,5.2,7,7,7,7,7,7,6,7,6,7,7,6.6,3,3,3,3,3,3,2,2,2,2,2,2,5.03,5,3,5,3,5,3,5,3,5,4,5,3,5,5,3,5,5,3,3,5,3,5,5,4.75,6,6,2,3,6,6,4.83,4,4,4,3,2,6,3.83,2,6,6,5,6,7,5,5.83,4,1,10,.,4,4,.,2,1,.,1,.,3,2,.,2
0,100,2076,1,11/14/2019 12:07,4,11145795,Well before watching the video i was expecting a video of animals really talking like how parrots do. So throughout the video i found some of the clips amusing but the majority i didn't really react to at all. Some i found a little corny or poorly put.,1,1,1,4,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03,5,3,5,3,5,5,3,3,3,3.33,5,3,5,5,5,3,5,3,5,3,3,5,5,4.25,1,3,1,1,1,1,1.33,1,1,1,3,5,3,2.33,1,3,5,3,5,5,5,4.33,4,1,8,.,10,1,.,1,2,.,1,.,3,2,.,2
0,100,1843,1,11/14/2019 12:08,4,1140859,"i though this video presentation was very funny. I was laughing through most of it. It also brought back some great memories of when we would watch stuff like this in high school. I enjoyed watching the video, and it relieved some earlier stress. ",1,5,4,7,1,6,2,1,1,1,4,1,1,3,2,2,4,3,1,2.4,2,2,5,5,4,3.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.67,3,5,5,3,5,2,6,1,5,4.17,2,2,6,4,2,6,2,6,2,6,2,6,6,5.25,1,1,1,1,1,1,1,1,1,1,4,7,5,3.17,1,7,6,5,7,5,7,6.17,4,1,6,.,2,2,.,2,2,.,1,.,3,1,"I watched it a couple times in high school, roughly two-three years ago, so it's been a while.",2
0,100,1911,1,11/14/2019 12:08,4,11148999,"I felt annoyed because it was obviously supposed to be funny, but i am tired and not in the mood to laugh, and i don't like this kind of humor, it is dumb and I see videos like this to be a waste of time. ",1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,4,2.4,1,1,1,1,1,1,1,1,1,1,2,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1.27,5,3,7,1,2,4,4,6,6,3.67,5,3,5,5,3,5,1,7,1,7,1,7,5,5.75,1,1,1,1,1,1,1,1,1,1,4,1,1,1.5,3,6,6,5,6,6,6,5.83,4,1,6,.,11,1,.,2,2,.,1,.,3,1,I feel like i have seen clips of this a few years ago. ,2
0,100,1904,1,11/14/2019 12:08,1,11147511,"Upon watching the short video and in relation to my emotions I felt a connection to the world in which we live. I enjoyed seeing the natural geographic landscapes that exist on our planet, and the life cycle that is among them. I especially felt a more realistic connection to the ones in which I have personally been to. ",5,6,6,6,1,6,5,5,4,1,3,6,5,7,1,1,1,1,5,1.8,5,6,7,6,5,5.8,4,6,6,4,5,5,7,6,7,7,7,6.8,6,4,5,4,6,5,5,3,5,5,6,4.8,4.87,2,6,2,6,6,3,5,5,5,5.5,5,3,5,3,3,5,2,6,3,5,3,5,6,5,3,3,5,5,3,2,3.5,5,6,6,1,1,7,4.33,1,5,6,5,7,5,6,5.67,4,1,13,.,10,4,.,1,2,.,1,.,3,2,.,2
0,100,1876,1,11/14/2019 12:08,4,11144262,"I'm feeling pretty content, it wasn't particularly funny, but it wasn't particularly boring either. ",5,7,5,5,2,4,2,2,4,2,5,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3.33,2,6,2,6,6,5,3,5,6,5.33,6,5,3,2,5,3,5,3,5,3,4,4,3,3.38,4,3,3,2,2,2,2.67,2,2,2,6,5,5,3.67,3,3,4,3,6,6,6,4.67,4,1,5,.,4,1,.,2,2,.,1,.,3,2,.,2
0,100,997,1,11/14/2019 12:08,1,11148309,"While watching this video I was filled with peace and reflected on the beautiful world we live in.  I was also felt very grateful for the many wonders surrounding us.  The natural beauties, circle of life, and science of the seasons is incredible.",7,7,7,7,1,7,7,4,2,5,6,7,7,7,3,2,2,2,3,2.4,3,2,2,2,2,2.2,5,6,6,6,5,5.6,7,6,7,6,5,6.2,5,3,2,2,4,3.2,5,5,5,5,5,5,4.1,3,5,3,5,5,5,3,6,6,5,4,4,4,4,3,5,3,5,5,3,5,3,3,3.88,2,2,3,6,2,3,3,5,5,3,5,3,5,4.33,2,6,7,6,6,6,6,6.17,4,1,5,.,7,1,.,2,2,.,1,.,3,2,.,2
0,100,1930,1,11/14/2019 12:08,4,11141436,At first I was a little confused but then I realized what they were doing and enjoyed it. I found it funny. ,5,6,5,6,1,3,2,1,5,1,6,3,3,3,2,3,2,1,1,1.8,2,2,5,5,3,3.4,1,2,2,2,1,1.6,2,3,2,2,1,2,1,1,1,1,5,1.8,2,2,1,2,2,1.8,2.07,6,2,7,1,6,7,1,6,5,3.5,5,5,3,3,6,2,3,5,2,6,2,6,6,4.5,1,1,2,1,1,1,1.17,2,1,6,2,7,6,4,1,5,5,5,5,5,6,5.17,4,1,8,.,4,1,.,1,2,.,1,.,2,1,"I saw it at least 3 years ago, probably more. It was shown to my by my brother in our living room. ",2
0,100,2094,1,11/14/2019 12:08,4,11141819,"It was funny and I enjoyed it. It got boring after awhile, but still had some things that made me laugh. There were some parts that seemed dumb and I didn't really enjoy watching. ",1,5,4,5,1,6,5,1,1,1,5,1,3,1,1,1,1,1,1,1,5,5,5,5,5,5,1,3,1,1,1,1.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.73,5,3,5,3,6,7,1,3,1,2.83,1,1,7,1,3,5,1,7,5,3,5,3,5,4,1,1,1,1,1,1,1,1,1,1,5,5,5,3,1,5,7,7,6,7,5,6.17,4,1,6,.,2,2,.,2,2,.,1,.,3,2,.,2
0,100,1544,1,11/14/2019 12:09,1,11144601,"I honestly felt confused while watching the video because everything was showing up so randomly and quickly. Because everything was popping up quickly, I couldn't really take time to process thoughts about it. Everything in the video was pretty familiar looking so I didn't really care that I felt confused. The song was distracting as well.",3,4,1,3,1,2,1,1,1,1,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.2,1,1,1,1,3,1.4,1,1,1,1,1,1,5,6,5,7,4,5.4,1.83,4,4,6,2,7,3,5,4,6,4.67,7,5,3,5,3,5,2,6,5,3,3,5,5,4.88,1,4,1,1,1,1,1.5,7,3,2,3,5,4,4,1,4,4,4,5,3,6,4.33,4,1,8,.,1,1,.,2,2,.,1,.,3,2,.,2
0,100,2373,1,11/14/2019 12:09,1,11149545,I felt calm and happy watching the presentation. I also felt pride and joy for our earth and how beautiful it is. ,7,6,5,5,2,7,7,7,4,4,2,6,6,7,5,5,5,5,7,5.4,7,7,6,6,7,6.6,7,6,7,6,7,6.6,7,7,7,7,7,7,3,5,3,6,6,4.6,6,6,6,7,6,6.2,6.07,4,4,5,3,5,6,2,3,3,3.33,5,4,4,5,5,3,3,5,2,6,2,6,6,5,7,6,7,6,5,7,6.33,5,5,4,2,3,6,4.17,2,3,2,5,7,3,2,3.67,4,1,6,.,10,1,.,2,2,.,1,.,3,2,.,2
0,100,2150,1,11/14/2019 12:09,4,4118757,It made me feel happy and I laughed a lot. ,4,5,5,7,1,7,7,4,4,1,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,6,2,1,7,1,1,1,1.33,4,1,7,1,1,7,1,7,4,4,1,7,4,5.13,1,1,4,1,1,1,1.5,1,1,1,1,7,6,2.83,2,4,6,4,5,4,4,4.5,4,1,8,.,11,1,.,2,2,.,1,.,3,1,I saw it a few years ago when my friend showed it to me.,2
0,100,2112,1,11/14/2019 12:09,4,11149152,I felt generally humored. As I watched I remembered feelings of joy and annoyance with the audio that was being played. It made me feel energized and alert as well. ,2,6,5,7,1,6,3,1,1,1,5,3,4,2,2,2,2,2,2,2,5,2,2,2,3,2.8,3,2,2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,2,1,2.6,2.07,4,4,5,3,5,3,5,5,5,4.5,6,4,4,5,3,5,5,3,3,5,3,5,6,4.88,1,1,3,2,1,1,1.5,4,2,3,4,6,6,4.17,1,2,7,5,6,6,4,5,4,1,8,.,2,2,.,2,2,.,1,.,3,2,.,2
0,100,2178,1,11/14/2019 12:10,4,11142219,I thought it was a great video. I've seen some of the clips before and it's a fun family joke now. It made me laugh a lot.,6,6,7,7,1,6,6,4,5,2,6,6,5,6,1,1,1,1,2,1.2,5,3,5,5,5,4.6,5,4,4,5,4,4.4,6,4,5,4,4,4.6,5,4,2,3,3,3.4,5,5,5,5,5,5,3.87,5,3,6,2,5,6,2,6,6,4,5,5,3,3,4,4,5,3,5,3,6,2,5,3.5,6,7,7,4,5,5,5.67,2,6,5,2,6,6,4.5,2,3,5,5,5,5,5,4.67,4,1,7,.,7,1,.,1,2,.,1,.,3,1,"My family watched some of these clips about 4 or 5 years ago, maybe more. We watched it in our home together and shared it with our family members outside of the home.",2
0,100,1943,1,11/14/2019 12:10,4,11143736,While watching I was not expecting the animals to talk or sing like people. I found the video very amusing and entertaining. ,4,4,4,7,1,4,3,4,5,1,7,4,4,4,6,6,6,6,3,5.4,6,6,6,6,6,6,5,4,4,5,5,4.6,4,3,4,4,4,3.8,3,3,3,3,5,3.4,5,5,5,5,5,5,4.7,6,2,6,2,3,6,2,3,3,2.5,4,4,4,5,5,3,5,3,6,2,6,2,4,3.38,4,5,4,3,3,4,3.83,4,3,4,2,7,7,4.5,1,5,5,4,4,3,4,4.17,4,1,5,.,5,1,.,2,2,.,1,.,3,2,.,2
0,100,1987,1,11/14/2019 12:10,4,1140275,"While I was watching the video I was reminded of times that I have quoted this video with siblings and friends. Having seen this video before it brought back memories. I also recalled some video clips that we similar to this but not included. I thought it was funny and it made me laugh. On of the biggest feelings was looking back to rugby practices when we would yell ""ALLAN"" often to try to get the attention of the people across the field. Me and my sister also quote the night time and day time game and it often makes us life so not only was in funny I was able to recall previous memories to people close to me. ",6,7,7,6,1,6,4,1,4,1,6,1,1,4,2,1,1,1,1,1.2,4,1,1,5,5,3.2,5,4,3,2,1,3,6,4,5,4,2,4.2,2,1,4,1,5,2.6,1,1,1,1,1,1,2.53,1,7,3,5,7,3,5,6,6,6,6,1,7,5,6,2,2,6,1,7,2,6,3,5.25,7,5,4,2,1,1,3.33,1,7,2,1,7,6,4,1,6,5,6,6,4,5,5.33,4,1,6,.,12,1,.,2,2,.,1,.,3,1,I have watched it a lot of times. Most times it is in the company of friends or family. I feel like I have seen it at least once every year for the past 4 years ,2
0,100,2083,1,11/14/2019 12:10,4,11144082,I thought the video was actually really funny and it made me want to smile and laugh. I held back from doing so a lot though because I was in a room with people I don't know and for some reason that made me feel like I couldn't express myself out loud. If I had been by myself or with friends I probably would have laughed and smiled more. I liked the majority of what was shown so much so that I want to share it with someone else and we can enjoy it together. ,4,5,6,7,2,7,5,4,4,1,7,4,2,5,1,1,1,1,1,1,1,1,1,1,7,2.2,1,5,1,1,1,1.8,1,1,1,1,4,1.6,1,1,1,1,1,1,1,1,5,1,1,1.8,1.57,1,7,6,2,6,7,1,7,4,4.5,7,3,5,1,5,3,1,7,1,7,1,7,1,4.75,7,7,3,1,1,1,3.33,5,3,7,5,7,7,5.67,2,5,4,3,2,1,5,3.33,4,1,14,.,8,5,Super Senior,2,1,.,1,.,1,2,.,2
0,100,2098,1,11/14/2019 12:10,1,11149836,"Watching the film, I couldn't help but feel awestruck as the film showed different scenes and landscapes, animals and habitats of planet Earth. I felt peaceful, generally. I also thought it was interesting that within the scenes of serenity that there were also scenes of predators attacking their prey. It seemed a little out of the ordinary, especially with what I felt like the film was tying to depict.",7,6,6,4,2,6,7,4,4,2,6,6,4,6,5,5,3,5,6,4.8,5,4,5,5,5,4.8,5,5,4,4,4,4.4,6,6,5,6,6,5.8,4,4,4,5,5,4.4,6,5,6,6,6,5.8,5,2,6,2,6,6,6,2,6,5,5.17,6,2,6,6,2,6,2,6,2,6,2,6,2,5.5,2,5,5,5,2,5,4,6,6,3,2,4,6,4.5,1,6,6,6,7,6,6,6.17,4,1,8,.,5,2,.,1,2,.,1,.,2,1,I saw certain clips from the film when I was at home with my family. It has probably been about 4 or 5 years since I have seen it,2
0,100,1378,1,11/14/2019 12:10,1,1142680,"i love nature videos so i enjoyed it. i felt a little confused at what the song was singing about since it was in a different language. i was also wondering what the point of the video was. i was waiting for that planet earth narrator to start talking. overall it was a peaceful feeling, but i was also confused a little bit. ",7,7,5,6,1,6,4,5,4,1,6,6,2,6,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,6,6,6,6,6,6,5,5,2,3,6,4.2,6,6,6,6,6,6,4.87,1,7,6,2,7,7,1,7,6,5,6,7,1,3,7,1,3,5,5,3,5,3,4,3.25,2,3,3,1,1,5,2.5,6,6,3,5,2,6,4.67,1,3,5,5,5,2,2,3.67,4,1,11,.,9,3,.,1,2,.,1,.,3,2,.,2
0,100,2246,1,11/14/2019 12:10,4,11142637,When I watched the presentation I was thinking about the first time I watched this video in middle school. It brought back memories of my family and I laughing at the different animals. I thought this video was funny and it made me feel happy because I remembered the joy that it brought me when I first watched it on youtube.,4,4,6,6,1,7,6,1,1,1,4,2,2,2,2,2,1,2,2,1.8,5,4,2,5,5,4.2,5,5,3,3,2,3.6,3,4,3,4,4,3.6,1,1,1,1,5,1.8,3,3,5,4,6,4.2,3.2,5,3,3,5,5,2,6,5,5,4.83,6,5,3,6,3,5,3,5,1,7,1,7,5,5.5,5,3,4,1,1,1,2.5,3,7,5,1,6,5,4.5,1,3,7,6,7,7,4,5.67,4,1,6,.,10,1,.,2,2,.,1,.,3,1,"I saw this video in middle school when it went viral on youtube, we watched it in my home and at school with friends.",2
0,100,1348,1,11/14/2019 12:11,1,11149231,I had a mild and pleasant emotion with a little bit of excitement.,7,4,6,6,1,5,5,4,6,2,5,6,4,6,2,2,2,2,5,2.6,3,5,5,5,5,4.6,5,5,5,5,4,4.8,7,6,7,7,7,6.8,5,4,4,4,5,4.4,5,5,5,5,6,5.2,4.73,1,7,1,7,7,4,4,6,5,6,6,5,3,4,5,3,4,4,6,2,5,3,5,3.75,4,5,6,3,3,6,4.5,5,5,5,3,4,6,4.67,2,6,6,5,5,7,6,5.83,4,1,9,.,3,1,.,1,2,.,3,.,3,2,.,2
0,100,74788,1,11/14/2019 12:11,1,1144788,While watching the video I felt the desire to explore nature to hike a mountain I felt clam and peaceful yet an restlessness at the same time,7,7,7,4,1,4,4,4,7,1,2,7,4,7,3,4,4,3,2,3.2,5,4,6,4,4,4.6,6,5,6,3,5,5,7,7,7,7,7,7,4,4,4,5,5,4.4,3,5,2,3,7,4,4.7,2,6,1,7,1,4,4,6,6,5,6,3,5,2,3,5,5,3,2,6,2,6,5,4.75,2,4,5,7,2,1,3.5,7,7,5,1,1,7,4.67,1,7,7,7,7,6,6,6.67,4,1,9,.,11,2,.,1,2,.,1,.,3,2,.,2
0,100,2261,1,11/14/2019 12:11,4,1149730,"I was very amused by many of the compilations the producers of the video made. I was also confused by quite a few of them since I couldn't hear some of what the ""animals"" were saying and because some of the scenarios the producers made were a bit bizarre. I was very excited and happy at the beginning of the video because I thought it was one I had seen before.",4,4,7,7,1,7,2,2,7,1,5,2,1,1,1,1,1,1,1,1,6,6,6,6,5,5.8,2,2,1,1,1,1.4,2,4,2,2,1,2.2,2,1,1,1,2,1.4,6,5,3,5,1,4,2.63,3,5,6,2,7,7,1,5,2,3.67,5,2,6,5,3,5,3,5,2,6,2,6,6,5.5,2,2,6,2,1,2,2.5,2,1,3,1,7,6,3.33,1,5,6,5,6,5,7,5.67,4,1,7,.,2,2,.,2,2,.,1,.,1,2,.,2
0,100,2165,1,11/14/2019 12:11,4,11149102,The video we watching during the presentation made me feel happy. It took your mind off of other stresses. Some of it was funny but after awhile it got old.,4,5,5,6,1,6,3,1,2,3,5,2,4,6,4,3,3,3,2,3,4,3,5,4,4,4,3,5,4,6,4,4.4,5,6,5,7,5,5.6,5,5,6,5,6,5.4,5,6,5,6,5,5.4,4.63,5,3,4,4,3,7,1,5,4,3.33,5,5,3,3,5,3,3,5,4,4,5,3,3,3.63,1,5,2,3,2,4,2.83,2,1,4,2,7,5,3.5,2,5,6,6,7,4,4,5.33,4,1,6,.,10,1,.,2,2,.,1,.,3,1,I believe I saw bits and pieces of it in pervious classes as a funny video. It was Fall 2018,2
0,100,1766,1,11/14/2019 12:12,1,11149801,This video was very uplifting. Anytime when I am around nature I feel very relaxed and i love watching how life works. ,6,7,7,6,1,7,7,6,5,2,6,6,7,7,6,3,4,5,7,5,7,7,7,6,5,6.4,6,6,5,7,4,5.6,6,7,7,6,5,6.2,1,1,1,1,7,2.2,7,1,7,3,5,4.6,5,2,6,2,6,7,5,3,7,6,5.83,5,5,3,4,7,1,4,4,6,2,5,3,1,2.88,5,6,7,7,6,7,6.33,3,7,7,1,1,7,4.33,1,6,7,7,7,6,7,6.67,4,1,16,.,3,2,.,2,2,.,1,.,1,2,.,2
0,100,2196,1,11/14/2019 12:12,4,11149092,I thought the video was funny. I like how it didn't to the same thing over and over again. I showed different animals instead of only a few. I think it get old after awhile though. ,6,4,3,4,1,6,2,1,1,1,5,2,3,3,1,2,3,3,5,2.8,6,6,4,4,5,5,3,1,3,6,3,3.2,2,2,4,3,4,3,1,1,1,1,1,1,5,3,3,3,6,4,3.17,3,5,3,5,5,4,4,7,7,5.5,5,6,2,2,5,3,2,6,3,5,5,3,4,3.75,6,4,2,3,6,2,3.83,3,1,1,3,6,4,3,1,5,4,4,7,5,5,5,4,1,6,.,10,1,.,2,2,.,1,.,3,2,.,2
0,100,2350,1,11/14/2019 12:13,4,11144173,"I felt feelings of laughter. Especially during the dung beetle part. 

I felt positive throughout the video. My physiological response was similar to what I feel when I'm happy, but I cannot say it was happiness. It was more of the joy you feel when you laugh. ",2,4,2,7,1,6,3,1,1,1,4,1,1,6,4,1,4,2,2,2.6,5,5,6,1,2,3.8,5,7,3,2,1,3.6,1,3,1,2,1,1.6,1,1,1,1,1,1,3,1,1,1,1,1.4,2.33,1,7,1,7,1,1,7,1,1,4,6,1,7,1,5,3,1,7,1,7,4,4,2,4.63,1,1,3,1,1,1,1.33,1,1,5,1,7,5,3.33,1,5,7,7,5,7,4,5.83,4,1,10,.,7,2,.,1,2,.,1,.,3,2,.,2
0,100,1324,1,11/14/2019 12:13,1,11149305,I had a pleasant emotion.,7,5,4,7,4,5,6,4,4,4,5,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,5,5,6,4,5,5,2,2,4,3,3,2.8,4,6,6,6,6,5.6,4.23,6,2,4,4,5,5,3,2,2,3,3,5,3,3,4,4,5,3,5,3,5,3,4,3.25,4,5,5,4,4,5,4.5,4,4,5,4,4,7,4.67,1,6,6,6,7,7,6,6.33,4,1,9,.,4,1,.,1,3,African,8,African,3,2,.,2
0,100,2427,1,11/14/2019 12:14,4,11148640,Watching the presentation was enjoyable.  I felt at ease and relieved from a lot of the stresses of daily life.,5,7,5,6,1,5,4,3,4,1,5,4,5,6,1,1,1,1,1,1,3,3,2,3,2,2.6,4,3,4,4,4,3.8,3,3,3,3,3,3,1,1,2,1,2,1.4,1,1,4,2,4,2.4,2.37,2,6,4,4,6,5,3,6,5,5,5,1,7,4,4,4,4,4,4,4,4,4,5,4.63,4,4,3,2,1,1,2.5,1,4,3,3,6,5,3.67,1,4,5,4,6,4,3,4.33,4,1,5,.,7,1,.,2,2,.,8,American,3,1,A family member showed it to me a few years ago,2
